id: 0, height: 330, width: 1093, bbox:[69, 464, 312, 175],
id: 33, height: 753, width: 981, bbox:[387, 486, 193, 156],
id: 31, height: 754, width: 770, bbox:[239, 340, 333, 338],
id: 52, height: 595, width: 644, bbox:[143, 481, 102, 347],
id: 54, height: 601, width: 837, bbox:[185, 291, 220, 109],
id: 68, height: 828, width: 429, bbox:[219, 11, 294, 230],
id: 36, height: 660, width: 699, bbox:[263, 272, 185, 231],
id: 73, height: 691, width: 550, bbox:[23, 23, 129, 392],
id: 58, height: 247, width: 855, bbox:[46, 169, 375, 97],
id: 52, height: 387, width: 845, bbox:[11, 391, 144, 258],
id: 75, height: 846, width: 701, bbox:[426, 244, 160, 216],
id: 70, height: 781, width: 821, bbox:[444, 183, 361, 106],
id: 19, height: 710, width: 470, bbox:[484, 45, 184, 47],
id: 48, height: 982, width: 1113, bbox:[459, 494, 223, 333],
id: 62, height: 1060, width: 843, bbox:[493, 307, 220, 352],
id: 60, height: 869, width: 760, bbox:[434, 419, 112, 242],
id: 46, height: 876, width: 579, bbox:[210, 392, 49, 348],
id: 6, height: 1087, width: 822, bbox:[342, 413, 76, 359],
id: 26, height: 673, width: 691, bbox:[334, 182, 399, 131],
id: 19, height: 438, width: 728, bbox:[43, 240, 325, 135],
id: 20, height: 852, width: 591, bbox:[388, 326, 155, 260],
id: 32, height: 444, width: 937, bbox:[177, 320, 259, 187],
id: 39, height: 687, width: 1003, bbox:[365, 487, 364, 223],
id: 22, height: 340, width: 412, bbox:[93, 165, 99, 67],
id: 53, height: 382, width: 946, bbox:[209, 230, 366, 85],
id: 35, height: 373, width: 699, bbox:[95, 257, 231, 143],
id: 11, height: 977, width: 739, bbox:[419, 330, 326, 289],
id: 64, height: 375, width: 659, bbox:[85, 452, 130, 144],
id: 0, height: 784, width: 780, bbox:[197, 244, 340, 347],
id: 23, height: 551, width: 778, bbox:[319, 413, 286, 141],
id: 50, height: 687, width: 558, bbox:[254, 73, 110, 311],
id: 22, height: 263, width: 579, bbox:[17, 150, 191, 95],
id: 68, height: 492, width: 798, bbox:[28, 346, 307, 279],
id: 13, height: 573, width: 643, bbox:[132, 190, 277, 358],
id: 30, height: 410, width: 568, bbox:[111, 66, 271, 134],
id: 9, height: 415, width: 737, bbox:[70, 336, 125, 154],
id: 64, height: 394, width: 613, bbox:[23, 129, 296, 93],
id: 42, height: 661, width: 949, bbox:[401, 340, 344, 103],
id: 78, height: 931, width: 241, bbox:[317, 47, 77, 397],
id: 62, height: 744, width: 723, bbox:[342, 173, 236, 104],
id: 40, height: 474, width: 640, bbox:[285, 399, 92, 82],
id: 10, height: 416, width: 989, bbox:[13, 229, 384, 119],
id: 72, height: 543, width: 821, bbox:[172, 189, 294, 311],
id: 13, height: 1036, width: 770, bbox:[345, 337, 222, 336],
id: 31, height: 711, width: 755, bbox:[357, 396, 125, 115],
id: 45, height: 276, width: 682, bbox:[42, 303, 254, 156],
id: 63, height: 1034, width: 905, bbox:[474, 426, 400, 246],
id: 1, height: 743, width: 707, bbox:[462, 122, 237, 128],
id: 27, height: 819, width: 701, bbox:[114, 226, 236, 338],
id: 67, height: 243, width: 308, bbox:[38, 136, 50, 75],
id: 56, height: 850, width: 420, bbox:[291, 283, 72, 368],
id: 76, height: 998, width: 862, bbox:[362, 459, 142, 398],
id: 28, height: 445, width: 290, bbox:[30, 62, 41, 348],
id: 61, height: 553, width: 933, bbox:[63, 490, 370, 263],
id: 68, height: 606, width: 963, bbox:[260, 376, 286, 163],
id: 39, height: 614, width: 1161, bbox:[163, 429, 382, 323],
id: 76, height: 747, width: 517, bbox:[351, 233, 138, 73],
id: 61, height: 602, width: 416, bbox:[472, 133, 197, 45],
id: 67, height: 1170, width: 599, bbox:[468, 68, 280, 349],
id: 7, height: 642, width: 758, bbox:[201, 270, 359, 314],
id: 69, height: 564, width: 412, bbox:[144, 62, 265, 210],
id: 54, height: 1078, width: 953, bbox:[426, 283, 396, 335],
id: 40, height: 741, width: 422, bbox:[153, 58, 147, 278],
id: 30, height: 584, width: 539, bbox:[319, 266, 169, 55],
id: 33, height: 829, width: 661, bbox:[129, 195, 320, 341],
id: 68, height: 740, width: 784, bbox:[300, 362, 131, 67],
id: 74, height: 492, width: 690, bbox:[333, 239, 68, 108],
id: 64, height: 1168, width: 850, bbox:[478, 346, 373, 333],
id: 12, height: 379, width: 783, bbox:[154, 118, 360, 84],
id: 17, height: 862, width: 755, bbox:[416, 395, 157, 264],
id: 65, height: 831, width: 799, bbox:[85, 236, 214, 349],
id: 12, height: 948, width: 656, bbox:[302, 154, 161, 335],
id: 32, height: 781, width: 900, bbox:[155, 299, 294, 285],
id: 29, height: 858, width: 602, bbox:[463, 259, 134, 144],
id: 16, height: 852, width: 825, bbox:[195, 396, 111, 356],
id: 26, height: 743, width: 565, bbox:[342, 332, 83, 124],
id: 50, height: 879, width: 467, bbox:[424, 65, 133, 203],
id: 60, height: 472, width: 453, bbox:[67, 164, 148, 306],
id: 79, height: 816, width: 513, bbox:[494, 333, 140, 194],
id: 21, height: 884, width: 623, bbox:[429, 186, 275, 89],
id: 68, height: 420, width: 835, bbox:[22, 380, 337, 330],
id: 63, height: 489, width: 573, bbox:[137, 117, 354, 215],
id: 61, height: 576, width: 874, bbox:[213, 300, 257, 165],
id: 55, height: 1038, width: 903, bbox:[468, 445, 342, 189],
id: 22, height: 785, width: 570, bbox:[184, 145, 323, 347],
id: 20, height: 705, width: 730, bbox:[494, 371, 149, 142],
id: 65, height: 967, width: 544, bbox:[380, 236, 167, 193],
id: 7, height: 823, width: 465, bbox:[356, 288, 124, 302],
id: 9, height: 511, width: 521, bbox:[91, 439, 42, 76],
id: 15, height: 734, width: 725, bbox:[294, 249, 101, 162],
id: 45, height: 644, width: 732, bbox:[238, 330, 328, 185],
id: 11, height: 727, width: 933, bbox:[494, 354, 336, 187],
id: 79, height: 1044, width: 1066, bbox:[474, 421, 315, 249],
id: 57, height: 554, width: 292, bbox:[363, 2, 68, 77],
id: 52, height: 877, width: 679, bbox:[473, 266, 223, 338],
id: 41, height: 786, width: 732, bbox:[467, 489, 172, 223],
id: 8, height: 322, width: 576, bbox:[26, 133, 308, 211],
id: 40, height: 673, width: 634, bbox:[338, 283, 297, 112],
id: 76, height: 990, width: 622, bbox:[475, 105, 147, 327],
id: 75, height: 447, width: 694, bbox:[30, 2, 337, 366],
id: 65, height: 654, width: 600, bbox:[233, 61, 325, 319],
id: 56, height: 905, width: 596, bbox:[449, 118, 388, 352],
id: 11, height: 625, width: 877, bbox:[208, 365, 261, 366],
id: 7, height: 710, width: 917, bbox:[439, 340, 389, 209],
id: 68, height: 640, width: 820, bbox:[285, 89, 375, 170],
id: 39, height: 800, width: 997, bbox:[302, 251, 390, 303],
id: 14, height: 900, width: 996, bbox:[248, 408, 315, 277],
id: 13, height: 987, width: 435, bbox:[481, 62, 55, 190],
id: 30, height: 810, width: 567, bbox:[387, 409, 46, 226],
id: 57, height: 545, width: 839, bbox:[237, 487, 57, 53],
id: 2, height: 843, width: 734, bbox:[387, 176, 177, 322],
id: 25, height: 648, width: 427, bbox:[278, 232, 43, 264],
id: 40, height: 1062, width: 1206, bbox:[393, 476, 344, 306],
id: 25, height: 523, width: 696, bbox:[165, 252, 220, 235],
id: 4, height: 407, width: 645, bbox:[287, 113, 334, 79],
id: 59, height: 280, width: 982, bbox:[20, 329, 259, 207],
id: 74, height: 877, width: 958, bbox:[328, 333, 291, 206],
id: 52, height: 607, width: 740, bbox:[257, 368, 214, 61],
id: 26, height: 961, width: 716, bbox:[466, 311, 266, 312],
id: 53, height: 791, width: 910, bbox:[249, 490, 182, 362],
id: 55, height: 397, width: 862, bbox:[41, 422, 268, 128],
id: 16, height: 321, width: 297, bbox:[5, 95, 141, 163],
id: 36, height: 612, width: 465, bbox:[54, 32, 129, 298],
id: 71, height: 904, width: 295, bbox:[241, 15, 216, 312],
id: 50, height: 827, width: 463, bbox:[399, 16, 187, 273],
id: 50, height: 925, width: 713, bbox:[390, 406, 212, 172],
id: 79, height: 209, width: 925, bbox:[88, 236, 385, 75],
id: 32, height: 601, width: 655, bbox:[249, 234, 348, 107],
id: 61, height: 608, width: 1074, bbox:[115, 493, 284, 111],
id: 30, height: 830, width: 1158, bbox:[320, 461, 332, 131],
id: 59, height: 947, width: 436, bbox:[279, 100, 295, 270],
id: 50, height: 628, width: 857, bbox:[50, 481, 248, 291],
id: 29, height: 334, width: 800, bbox:[35, 448, 235, 209],
id: 67, height: 267, width: 907, bbox:[52, 225, 297, 58],
id: 60, height: 400, width: 732, bbox:[69, 314, 44, 166],
id: 17, height: 820, width: 805, bbox:[298, 165, 290, 386],
id: 28, height: 804, width: 588, bbox:[405, 42, 263, 246],
id: 19, height: 804, width: 709, bbox:[451, 234, 342, 169],
id: 1, height: 1145, width: 198, bbox:[482, 64, 77, 263],
id: 11, height: 538, width: 763, bbox:[78, 104, 355, 298],
id: 67, height: 812, width: 684, bbox:[392, 3, 349, 45],
id: 23, height: 536, width: 817, bbox:[282, 448, 111, 146],
id: 58, height: 648, width: 805, bbox:[182, 188, 288, 166],
id: 27, height: 682, width: 761, bbox:[453, 486, 197, 46],
id: 20, height: 774, width: 722, bbox:[389, 406, 45, 140],
id: 66, height: 652, width: 982, bbox:[227, 301, 360, 264],
id: 67, height: 709, width: 727, bbox:[391, 392, 153, 115],
id: 6, height: 797, width: 673, bbox:[443, 121, 370, 125],
id: 76, height: 566, width: 603, bbox:[400, 142, 140, 95],
id: 57, height: 1000, width: 935, bbox:[342, 485, 323, 374],
id: 9, height: 812, width: 753, bbox:[221, 299, 399, 233],
id: 48, height: 273, width: 814, bbox:[47, 364, 289, 184],
id: 46, height: 439, width: 734, bbox:[77, 7, 338, 138],
id: 45, height: 1116, width: 647, bbox:[493, 199, 374, 289],
id: 76, height: 929, width: 912, bbox:[296, 251, 378, 330],
id: 5, height: 886, width: 1020, bbox:[370, 338, 391, 147],
id: 46, height: 730, width: 583, bbox:[311, 354, 111, 91],
id: 53, height: 777, width: 571, bbox:[139, 71, 363, 274],
id: 71, height: 759, width: 1064, bbox:[429, 462, 217, 121],
id: 45, height: 740, width: 1122, bbox:[339, 434, 336, 238],
id: 52, height: 589, width: 396, bbox:[52, 92, 122, 169],
id: 9, height: 891, width: 753, bbox:[381, 183, 332, 156],
id: 69, height: 726, width: 239, bbox:[486, 67, 96, 196],
id: 4, height: 490, width: 703, bbox:[270, 311, 273, 82],
id: 36, height: 791, width: 896, bbox:[419, 129, 389, 268],
id: 76, height: 1025, width: 433, bbox:[341, 134, 105, 356],
id: 37, height: 498, width: 301, bbox:[12, 48, 174, 372],
id: 57, height: 581, width: 751, bbox:[203, 452, 113, 106],
id: 11, height: 916, width: 791, bbox:[451, 408, 201, 296],
id: 69, height: 686, width: 735, bbox:[269, 330, 184, 165],
id: 53, height: 593, width: 809, bbox:[52, 255, 388, 179],
id: 18, height: 192, width: 634, bbox:[8, 181, 330, 93],
id: 48, height: 562, width: 884, bbox:[272, 346, 163, 141],
id: 57, height: 417, width: 524, bbox:[190, 219, 81, 102],
id: 50, height: 724, width: 840, bbox:[99, 456, 306, 351],
id: 36, height: 599, width: 625, bbox:[198, 372, 100, 204],
id: 28, height: 773, width: 779, bbox:[271, 295, 266, 200],
id: 7, height: 260, width: 1087, bbox:[5, 495, 211, 202],
id: 23, height: 696, width: 737, bbox:[489, 371, 160, 70],
id: 56, height: 807, width: 602, bbox:[244, 456, 77, 177],
id: 37, height: 598, width: 309, bbox:[325, 80, 59, 196],
id: 62, height: 760, width: 904, bbox:[193, 323, 325, 302],
id: 21, height: 495, width: 566, bbox:[94, 150, 257, 170],
id: 19, height: 742, width: 762, bbox:[417, 208, 377, 194],
id: 64, height: 494, width: 979, bbox:[1, 263, 368, 335],
id: 14, height: 455, width: 502, bbox:[110, 13, 326, 123],
id: 70, height: 710, width: 359, bbox:[80, 32, 64, 328],
id: 11, height: 987, width: 594, bbox:[303, 199, 211, 392],
id: 73, height: 508, width: 591, bbox:[79, 3, 323, 237],
id: 25, height: 917, width: 639, bbox:[418, 99, 202, 186],
id: 60, height: 364, width: 713, bbox:[38, 222, 257, 270],
id: 11, height: 584, width: 398, bbox:[163, 191, 68, 368],
id: 19, height: 671, width: 664, bbox:[202, 264, 127, 351],
id: 20, height: 776, width: 944, bbox:[280, 187, 391, 120],
id: 29, height: 716, width: 656, bbox:[286, 111, 188, 82],
id: 75, height: 592, width: 522, bbox:[208, 194, 146, 202],
id: 51, height: 840, width: 622, bbox:[414, 108, 116, 141],
id: 49, height: 781, width: 620, bbox:[313, 33, 188, 139],
id: 70, height: 564, width: 972, bbox:[191, 487, 240, 111],
id: 49, height: 531, width: 584, bbox:[150, 348, 184, 93],
id: 79, height: 624, width: 772, bbox:[291, 481, 249, 223],
id: 79, height: 723, width: 550, bbox:[145, 201, 53, 367],
id: 15, height: 607, width: 700, bbox:[361, 296, 278, 140],
id: 72, height: 243, width: 645, bbox:[109, 242, 110, 41],
id: 39, height: 1026, width: 894, bbox:[419, 176, 368, 218],
id: 65, height: 569, width: 808, bbox:[61, 307, 226, 267],
id: 59, height: 956, width: 727, bbox:[178, 315, 142, 385],
id: 39, height: 1097, width: 488, bbox:[493, 246, 116, 394],
id: 18, height: 831, width: 585, bbox:[401, 97, 234, 228],
id: 64, height: 985, width: 777, bbox:[380, 274, 318, 363],
id: 55, height: 734, width: 682, bbox:[145, 266, 163, 309],
id: 19, height: 969, width: 986, bbox:[459, 453, 283, 312],
id: 79, height: 626, width: 928, bbox:[166, 500, 130, 236],
id: 52, height: 672, width: 509, bbox:[104, 204, 129, 384],
id: 9, height: 740, width: 1046, bbox:[183, 498, 165, 288],
id: 13, height: 761, width: 775, bbox:[440, 292, 179, 184],
id: 33, height: 1066, width: 454, bbox:[334, 128, 263, 351],
id: 23, height: 1030, width: 746, bbox:[338, 433, 137, 322],
id: 68, height: 718, width: 850, bbox:[52, 337, 312, 286],
id: 33, height: 1138, width: 1021, bbox:[428, 428, 388, 362],
id: 5, height: 1064, width: 878, bbox:[484, 491, 264, 251],
id: 54, height: 543, width: 285, bbox:[116, 19, 75, 167],
id: 76, height: 513, width: 544, bbox:[264, 42, 264, 209],
id: 56, height: 1023, width: 420, bbox:[387, 77, 300, 273],
id: 16, height: 675, width: 643, bbox:[207, 10, 248, 103],
id: 69, height: 433, width: 871, bbox:[79, 456, 140, 172],
id: 16, height: 807, width: 646, bbox:[403, 68, 349, 90],
id: 23, height: 515, width: 816, bbox:[180, 425, 347, 75],
id: 38, height: 1136, width: 803, bbox:[430, 457, 251, 349],
id: 51, height: 848, width: 798, bbox:[308, 67, 357, 153],
id: 23, height: 468, width: 1125, bbox:[31, 487, 344, 107],
id: 22, height: 851, width: 896, bbox:[330, 406, 201, 146],
id: 27, height: 400, width: 860, bbox:[74, 279, 246, 264],
id: 3, height: 606, width: 628, bbox:[217, 135, 131, 128],
id: 11, height: 660, width: 1001, bbox:[404, 434, 341, 104],
id: 37, height: 693, width: 549, bbox:[222, 181, 178, 287],
id: 63, height: 554, width: 1129, bbox:[266, 432, 326, 62],
id: 54, height: 756, width: 262, bbox:[90, 23, 54, 368],
id: 47, height: 430, width: 757, bbox:[26, 375, 250, 154],
id: 8, height: 806, width: 905, bbox:[91, 247, 377, 377],
id: 52, height: 747, width: 635, bbox:[375, 306, 85, 124],
id: 35, height: 849, width: 391, bbox:[173, 147, 120, 387],
id: 5, height: 465, width: 958, bbox:[167, 308, 358, 117],
id: 64, height: 583, width: 677, bbox:[213, 221, 279, 152],
id: 54, height: 733, width: 474, bbox:[391, 79, 323, 180],
id: 55, height: 771, width: 633, bbox:[228, 426, 107, 328],
id: 21, height: 644, width: 611, bbox:[268, 204, 134, 231],
id: 74, height: 520, width: 1207, bbox:[202, 496, 375, 186],
id: 66, height: 696, width: 422, bbox:[226, 155, 79, 203],
id: 65, height: 439, width: 1144, bbox:[52, 436, 354, 124],
id: 68, height: 687, width: 575, bbox:[311, 108, 377, 137],
id: 42, height: 418, width: 227, bbox:[204, 67, 95, 135],
id: 78, height: 652, width: 432, bbox:[272, 305, 44, 309],
id: 17, height: 754, width: 848, bbox:[259, 323, 169, 247],
id: 78, height: 578, width: 630, bbox:[67, 272, 88, 331],
id: 44, height: 675, width: 583, bbox:[26, 40, 348, 296],
id: 60, height: 571, width: 720, bbox:[182, 276, 107, 262],
id: 47, height: 891, width: 599, bbox:[458, 142, 190, 371],
id: 71, height: 644, width: 604, bbox:[293, 104, 204, 42],
id: 26, height: 895, width: 642, bbox:[424, 450, 115, 261],
id: 64, height: 479, width: 687, bbox:[95, 362, 281, 141],
id: 22, height: 561, width: 675, bbox:[77, 152, 318, 174],
id: 77, height: 802, width: 1018, bbox:[331, 464, 192, 93],
id: 11, height: 375, width: 610, bbox:[273, 272, 54, 54],
id: 52, height: 757, width: 755, bbox:[215, 356, 218, 216],
id: 51, height: 781, width: 735, bbox:[207, 244, 126, 312],
id: 33, height: 617, width: 789, bbox:[267, 481, 221, 275],
id: 40, height: 752, width: 590, bbox:[350, 171, 306, 322],
id: 44, height: 583, width: 770, bbox:[417, 318, 105, 125],
id: 25, height: 725, width: 187, bbox:[174, 78, 66, 320],
id: 37, height: 497, width: 928, bbox:[195, 156, 391, 66],
id: 6, height: 539, width: 976, bbox:[208, 271, 368, 244],
id: 13, height: 496, width: 748, bbox:[283, 295, 216, 86],
id: 26, height: 413, width: 618, bbox:[27, 175, 156, 60],
id: 74, height: 797, width: 996, bbox:[368, 405, 272, 105],
id: 5, height: 693, width: 693, bbox:[419, 467, 131, 137],
id: 57, height: 935, width: 799, bbox:[276, 431, 215, 304],
id: 14, height: 634, width: 496, bbox:[211, 131, 158, 194],
id: 77, height: 778, width: 252, bbox:[468, 43, 84, 189],
id: 68, height: 1129, width: 667, bbox:[496, 64, 203, 362],
id: 16, height: 352, width: 715, bbox:[0, 381, 116, 285],
id: 3, height: 936, width: 996, bbox:[438, 351, 369, 345],
id: 12, height: 770, width: 1066, bbox:[455, 464, 223, 203],
id: 2, height: 865, width: 663, bbox:[376, 282, 279, 269],
id: 57, height: 553, width: 489, bbox:[336, 43, 180, 47],
id: 46, height: 695, width: 330, bbox:[171, 120, 135, 354],
id: 63, height: 791, width: 700, bbox:[466, 298, 282, 118],
id: 7, height: 711, width: 977, bbox:[194, 451, 235, 170],
id: 15, height: 591, width: 887, bbox:[37, 356, 191, 358],
id: 62, height: 427, width: 367, bbox:[140, 118, 47, 95],
id: 39, height: 877, width: 1172, bbox:[475, 442, 390, 70],
id: 59, height: 1080, width: 651, bbox:[355, 47, 247, 389],
id: 26, height: 405, width: 819, bbox:[218, 293, 276, 136],
id: 57, height: 819, width: 754, bbox:[481, 413, 222, 236],
id: 42, height: 830, width: 518, bbox:[476, 123, 88, 286],
id: 56, height: 427, width: 553, bbox:[117, 11, 378, 252],
id: 79, height: 722, width: 676, bbox:[487, 233, 154, 186],
id: 34, height: 758, width: 840, bbox:[388, 295, 281, 207],
id: 14, height: 587, width: 423, bbox:[231, 61, 151, 143],
id: 61, height: 678, width: 701, bbox:[444, 122, 399, 187],
id: 21, height: 979, width: 511, bbox:[379, 9, 270, 399],
id: 67, height: 858, width: 884, bbox:[137, 302, 343, 391],
id: 77, height: 667, width: 745, bbox:[181, 366, 280, 193],
id: 69, height: 968, width: 381, bbox:[318, 74, 44, 363],
id: 59, height: 508, width: 828, bbox:[90, 287, 357, 130],
id: 77, height: 679, width: 852, bbox:[394, 80, 389, 218],
id: 32, height: 923, width: 888, bbox:[461, 426, 338, 381],
id: 47, height: 686, width: 671, bbox:[90, 240, 284, 216],
id: 1, height: 1004, width: 816, bbox:[433, 330, 246, 270],
id: 73, height: 778, width: 725, bbox:[463, 316, 300, 231],
id: 54, height: 638, width: 1057, bbox:[21, 497, 160, 252],
id: 16, height: 643, width: 889, bbox:[152, 495, 232, 251],
id: 17, height: 983, width: 1101, bbox:[316, 325, 382, 360],
id: 39, height: 439, width: 492, bbox:[6, 247, 194, 340],
id: 29, height: 895, width: 633, bbox:[255, 7, 311, 285],
id: 26, height: 846, width: 821, bbox:[329, 378, 210, 165],
id: 12, height: 522, width: 611, bbox:[17, 165, 351, 366],
id: 69, height: 523, width: 759, bbox:[269, 422, 239, 171],
id: 46, height: 481, width: 1021, bbox:[91, 372, 271, 228],
id: 42, height: 673, width: 393, bbox:[455, 260, 58, 102],
id: 50, height: 995, width: 1075, bbox:[423, 421, 259, 344],
id: 75, height: 601, width: 410, bbox:[463, 142, 94, 82],
id: 59, height: 928, width: 602, bbox:[484, 199, 191, 272],
id: 13, height: 673, width: 511, bbox:[445, 132, 209, 70],
id: 35, height: 878, width: 791, bbox:[372, 296, 391, 363],
id: 69, height: 765, width: 815, bbox:[318, 243, 213, 153],
id: 60, height: 537, width: 790, bbox:[287, 328, 206, 55],
id: 66, height: 475, width: 403, bbox:[4, 52, 310, 395],
id: 71, height: 906, width: 908, bbox:[255, 460, 239, 358],
id: 5, height: 656, width: 656, bbox:[175, 163, 305, 302],
id: 7, height: 390, width: 930, bbox:[6, 500, 62, 156],
id: 10, height: 1044, width: 643, bbox:[315, 273, 328, 331],
id: 56, height: 798, width: 1155, bbox:[438, 475, 317, 100],
id: 54, height: 639, width: 885, bbox:[93, 486, 297, 386],
id: 61, height: 481, width: 803, bbox:[51, 290, 328, 239],
id: 32, height: 496, width: 410, bbox:[74, 4, 314, 344],
id: 54, height: 353, width: 731, bbox:[149, 440, 189, 56],
id: 46, height: 377, width: 640, bbox:[158, 485, 63, 133],
id: 37, height: 398, width: 633, bbox:[72, 112, 292, 249],
id: 38, height: 549, width: 743, bbox:[285, 302, 152, 91],
id: 19, height: 636, width: 399, bbox:[450, 70, 179, 92],
id: 8, height: 479, width: 931, bbox:[32, 446, 267, 80],
id: 76, height: 758, width: 372, bbox:[197, 181, 46, 209],
id: 42, height: 510, width: 482, bbox:[4, 39, 155, 285],
id: 3, height: 765, width: 343, bbox:[456, 113, 142, 95],
id: 1, height: 522, width: 778, bbox:[257, 451, 167, 107],
id: 70, height: 790, width: 1020, bbox:[452, 281, 383, 289],
id: 67, height: 424, width: 772, bbox:[57, 452, 255, 127],
id: 2, height: 699, width: 537, bbox:[43, 385, 41, 274],
id: 78, height: 901, width: 403, bbox:[483, 42, 90, 166],
